stop_id,stop_name,lat,lon,degree,degree_centrality,betweenness_centrality,closeness_centrality
420013095,"Av. Dos Funcionários Públicos, 1350",-23.740959,-46.782387,2,9.136174683659952e-05,0.0023872054384313935,0.014472498550502349
420013098,"Av. Dos Funcionários Públicos, 112",-23.743673,-46.781377,2,9.136174683659952e-05,0.0003442667448768423,0.014266395993339611
4203891,"R. Albergati Capacelli, 605",-23.746635,-46.779773,3,0.0001370426202548993,0.00029995098434277537,0.01406608121714557
420013101,"R. Albergati Capacelli, 605",-23.746525,-46.779151,2,9.136174683659952e-05,7.101492877355157e-05,0.013871199534648535
420013103,"R. Alan Napier, 150",-23.747787,-46.779087,2,9.136174683659952e-05,2.5423334438239306e-05,0.013681661224043374
420013105,"R. Alan Napier, 210",-23.749337,-46.780104,2,9.136174683659952e-05,1.2334399269072637e-06,0.013497940255382436
420013107,"R. Vilfredo Pareto, 340",-23.750564,-46.778303,3,0.0001370426202548993,9.061138461155612e-05,0.013678404104958367
420013099,"R. Francis Russel, 29",-23.748922,-46.783202,2,9.136174683659952e-05,1.0050251256281407e-06,0.013315993121499694
4203759,"R. Francis Russel, 576",-23.750083,-46.78234,2,9.136174683659952e-05,4.534375940504781e-05,0.013493821726957686
4203925,"R. Agatino De Esparta, 333",-23.749271,-46.78124,2,9.136174683659952e-05,0.0020897482751754104,0.013678233170418375
4203927,"R. Agatino De Esparta, 19",-23.74683,-46.77963,2,9.136174683659952e-05,0.0021351571376697002,0.013867781275359491
1903891,Av. Prof. Dr. Telêmaco H. M. Van Langendonck,-23.661057,-46.769525,2,9.136174683659952e-05,0.0004612216531007251,0.019680434550036277
4203926,"R. Agatino De Esparta, 8",-23.747092,-46.7799,2,9.136174683659952e-05,0.00013784423281910718,0.013871094061871505
4203790,"R. Agatino De Esparta, 29",-23.747622,-46.780275,2,9.136174683659952e-05,9.234400440430591e-05,0.013681456005409834
4203924,"R. Agatino De Esparta, 324",-23.749045,-46.781173,2,9.136174683659952e-05,4.6843775989504626e-05,0.013496974879756634
4203758,"R. Francis Russel, 452",-23.749899,-46.782446,2,9.136174683659952e-05,1.3435475747033534e-06,0.01331778344776735
420013220,"R. Macieira Do Sul, 50",-23.704169,-46.787618,2,9.136174683659952e-05,0.0,0.01718837964718713
420013219,"R. Macieira Do Sul, 59",-23.703688,-46.789071,4,0.00018272349367319903,0.00025626994756520875,0.017189027478416545
420013218,"R. Manuel De Azevedo, 184",-23.704388,-46.789789,3,0.0001370426202548993,0.0001661354803206124,0.017187124613130707
420013217,"R. Manuel De Azevedo, 108",-23.704837,-46.787581,2,9.136174683659952e-05,0.00021013426210833848,0.01748529912154164
420013215,"R. Clamecy, 11",-23.705791,-46.7861,3,0.0001370426202548993,0.005751535169076619,0.017795709064422564
420013216,"R. Clamecy, 12",-23.705709,-46.786207,4,0.00018272349367319903,0.0003506827622674032,0.017488344299331816
420013377,"Estr. Do Jararaú, 683",-23.708693,-46.792088,2,9.136174683659952e-05,7.91837977767626e-08,0.016085997738216572
4203737,"Estr. Do Jararaú, 29",-23.70497,-46.791177,3,0.0001370426202548993,9.152428810720267e-05,0.01634863343168951
420013375,"Estr. Do Jararaú, 210",-23.70373,-46.791259,2,9.136174683659952e-05,0.00013720724836302725,0.01662021469390668
420013374,"R. Das Três Marias, 919",-23.701739,-46.790726,3,0.0001370426202548993,0.0002089028088412846,0.016900971317528417
420013372,"R. Das Três Marias, 811",-23.70126,-46.789838,2,9.136174683659952e-05,1.7481346124562204e-06,0.016623622386873028
4203744,"R. Das Três Marias, 309",-23.69974,-46.78756,2,9.136174683659952e-05,2.270979965574537e-05,0.016897331594019436
420013369,"R. José Alves Da Silva, 602",-23.698623,-46.785907,3,0.0001370426202548993,0.00011258341013237212,0.017183117828102886
4203745,"R. Francisca Queiros, 23",-23.696246,-46.785117,2,9.136174683659952e-05,1.1351523457507926e-06,0.016898062022086123
4203746,"R. Francisca Queiros, 27",-23.694543,-46.785013,2,9.136174683659952e-05,1.0742417320763596e-06,0.016897983758915613
4203739,"R. Paolo Porpora, 208",-23.69448,-46.780722,3,0.0001370426202548993,0.0007741246227263328,0.018436591214005444
4203749,"R. Francisca Queiros, 43",-23.694566,-46.785108,2,9.136174683659952e-05,0.000312597578914962,0.018747270251522237
4203748,"R. Francisca Queiros, 12",-23.696289,-46.785177,2,9.136174683659952e-05,0.00026691461865913666,0.018402865638316564
420013370,"R. José Alves Da Silva, 602",-23.698578,-46.785965,3,0.0001370426202548993,0.00022149661957279482,0.01807109565768684
420013371,"R. Das Três Marias, 1288",-23.699782,-46.787909,2,9.136174683659952e-05,0.00010869929963979706,0.01775447389870923
4203850,"R. Das Três Marias, 811",-23.70093,-46.789607,2,9.136174683659952e-05,6.377772205490344e-05,0.017449576693723302
4203834,"R. Das Três Marias, 955",-23.701642,-46.790683,2,9.136174683659952e-05,1.9775387148045392e-05,0.017158349675738465
4203743,"Estr. Do Jararaú, 58",-23.703124,-46.791423,3,0.0001370426202548993,0.00013920156337241763,0.016897396808243762
4203738,Estr. Do Jararaú,-23.705056,-46.791215,2,9.136174683659952e-05,9.120755291609564e-05,0.016616757944595627
4203813,"Estr. Do Jararaú, 197",-23.706625,-46.791605,2,9.136174683659952e-05,4.552459266027105e-05,0.016345288717487316
4203742,"Estr. Do Jararaú, 197",-23.70678,-46.791563,3,0.0001370426202548993,0.0,0.01608379945321988
420013376,"Estr. Do Jararaú, 647",-23.70833,-46.792,2,9.136174683659952e-05,7.91837977767626e-08,0.016085997738216572
4203661,"R. Dos Pirarucus, 79",-23.709942,-46.775381,2,9.136174683659952e-05,0.0,0.01747830481761196
420013065,"R. Tijuco Da Serra, 14",-23.703057,-46.773109,2,9.136174683659952e-05,7.766103243490178e-07,0.017477634998383253
420013062,"R. Tijuco Da Serra, 400",-23.703349,-46.774815,2,9.136174683659952e-05,1.046357327764363e-06,0.017484824281150158
420013058,"R. Antigo Continente, 13",-23.704687,-46.776672,2,9.136174683659952e-05,4.595270725923992e-05,0.017791442455155668
420013166,"R. Nova Providencia, 1000",-23.701857,-46.776295,3,0.0001370426202548993,0.001650805816503755,0.018113636570498047
450014032,Terminal Guarapiranga,-23.667706,-46.735458,2,9.136174683659952e-05,2.4809817866007906e-06,0.021750081223751314
420013165,"R. Nova Providencia, 487",-23.701808,-46.776391,3,0.0001370426202548993,0.004107766324721899,0.01841614893769165
420013059,"R. Antigo Continente, 12",-23.704733,-46.776661,2,9.136174683659952e-05,0.0001358807022123605,0.018083246872542477
420013060,"R. Tijuco Da Serra, 70",-23.703852,-46.776241,2,9.136174683659952e-05,9.028910787704758e-05,0.01776282958929897
420013061,"R. Tijuco Da Serra, 180",-23.703383,-46.77488,2,9.136174683659952e-05,4.506297722378124e-05,0.017455824189844347
420013063,"R. Tijuco Da Serra, 554",-23.702353,-46.773343,2,9.136174683659952e-05,4.568296025582458e-07,0.017163717449034555
420013064,"R. Tijuco Da Serra, 15",-23.703087,-46.773152,2,9.136174683659952e-05,1.1681785551132283e-06,0.01716937136618502
4203919,"R. Dos Pintados, 80",-23.710389,-46.776958,4,0.00018272349367319903,1.0632537752950761e-05,0.01747970043924824
170011289,R. Eurico De Azevedo Marques,-23.640011,-46.749135,2,9.136174683659952e-05,7.934236655639909e-05,0.020473516111986608
1707374,"R. Nelson Brissac, 6",-23.638738,-46.750207,2,9.136174683659952e-05,0.0006629519114750236,0.020466529543754674
170011283,"R. Nelson Brissac, 396",-23.63887,-46.753685,2,9.136174683659952e-05,0.0006216623942065096,0.020111531677201235
1707370,"Estr. Do Campo Limpo, 6251",-23.614252,-46.755603,4,0.00018272349367319903,0.012807454730597774,0.021322478749112417
1707399,"Estr. Do Campo Limpo, 6463",-23.61263,-46.754686,6,0.0002740852405097986,0.01272185050730146,0.021663082706841322
9607442,Parada 1 - José Félix,-23.609314,-46.751797,5,0.00022840436709149878,0.00010435861546040609,0.021387223940091155
960011376,José Félix B/C,-23.606551,-46.748647,2,9.136174683659952e-05,5.8140050285346093e-05,0.02109048938490649
9607532,Av. Prof. Francisco Morato,-23.603529,-46.744626,3,0.0001370426202548993,0.00041250545443631705,0.021019106445532853
9607491,"Av. Mons. Manfredo Leite, 5444",-23.60062,-46.746491,2,9.136174683659952e-05,0.0003978682104337648,0.021204113933246414
960011477,"Av. Pirajussara, 4803",-23.598451,-46.747096,3,0.0001370426202548993,0.000639894986676455,0.021422448212692
960011475,Av. Pirajussara,-23.595055,-46.744482,3,0.0001370426202548993,0.0008807902732136797,0.02165275473960018
960011473,"Av. Pirajussara, 5953",-23.593633,-46.741608,2,9.136174683659952e-05,0.0003554821128703273,0.02186806040463554
